fixDuration,resp.keys,resp.corr,resp.rt,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt
0.45,left,1,0.563000202,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.3,right,1,0.612999916,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.6,left,1,0.612999916,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.1,right,1,0.730000019,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.5,right,1,0.480000019,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.4,right,1,0.496000051,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.45,right,1,0.429000139,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1,left,1,0.529000044,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.3,left,1,0.896999836,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.6,left,1,0.595999956,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.4,left,1,0.446000099,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.45,left,1,0.595999956,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.9,left,1,0.496000051,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.1,left,1,0.562999964,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.2,left,1,0.513000011,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.45,left,1,0.513000011,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.4,left,1,0.495999813,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.85,right,1,0.563000202,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.3,right,1,0.578999996,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.5,right,1,0.445999861,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.95,right,1,0.678999901,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.9,right,1,0.546000004,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.95,left,1,0.512999773,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.45,right,1,0.563999891,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
1.3,left,1,0.562000036,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.5,left,1,0.713000059,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.85,right,1,0.54700017,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
0.5,right,1,0.446000099,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
,,,,ster,001,2019-09-16_16h43.37.345,ANT,3.1.3,60,,
